data;

 param time := 15 ;

 param Warmup := 2 ;

 set SPECS := sp1  sp2  sp3  sp4   ; 

 set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8   ; 

 param:    POOLS:   fixcost  :=
 	 pl1 	 144
 	 pl2 	 144
 	 pl3 	 125
 	 pl4 	 120
 	 pl5 	 125
 	 pl6 	 120
 	 pl7 	 131
 	 pl8 	 130
 	 pl9 	 135
 	 pl10 	 112 ; 

 param:   BLENDS:   revenue   initialinv  :=
  	 B1  	  47 		 23
  	 B2  	  47 		 28
  	 B3  	  44 		 21
  	 B4  	  36 		 25
  	 B5  	  39 		 28 ; 

 param 			 prodrate: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 f1 		 39 	  44 	  26 	  29 	  32 	  40 	  16 	  15 	  15 	  14 	  21 	  29 	  14 	  11 	  27 	 
 f2 		 45 	  28 	  47 	  25 	  37 	  34 	  19 	  28 	  21 	  24 	  21 	  18 	  27 	  26 	  25 	 
 f3 		 28 	  39 	  27 	  30 	  43 	  32 	  11 	  28 	  23 	  22 	  28 	  22 	  19 	  23 	  23 	 
 f4 		 31 	  48 	  26 	  32 	  41 	  48 	  15 	  16 	  26 	  27 	  28 	  19 	  29 	  26 	  28 	 
 f5 		 27 	  26 	  48 	  25 	  25 	  42 	  13 	  26 	  22 	  24 	  16 	  19 	  27 	  23 	  27 	 
 f6 		 35 	  36 	  30 	  30 	  39 	  42 	  16 	  20 	  24 	  27 	  28 	  16 	  10 	  16 	  18 	 
 f7 		 36 	  46 	  47 	  35 	  49 	  35 	  10 	  23 	  19 	  21 	  11 	  24 	  23 	  20 	  23 	 
 f8 		 39 	  41 	  37 	  40 	  46 	  42 	  27 	  21 	  23 	  19 	  26 	  28 	  21 	  26 	  26 	  ; 

 param 		 demand: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 B1 		 13 	  10 	  21 	  13 	  19 	  17 	  23 	  25 	  29 	  28 	  23 	  23 	  26 	  19 	  18 	 
 B2 		 15 	  13 	  20 	  10 	  8 	  8 	  25 	  24 	  24 	  25 	  23 	  20 	  19 	  18 	  27 	 
 B3 		 11 	  10 	  19 	  11 	  11 	  9 	  28 	  22 	  28 	  26 	  19 	  20 	  23 	  19 	  26 	 
 B4 		 17 	  8 	  17 	  13 	  21 	  10 	  25 	  26 	  18 	  25 	  27 	  19 	  26 	  22 	  19 	 
 B5 		 15 	  13 	  15 	  12 	  9 	  21 	  29 	  18 	  29 	  20 	  28 	  27 	  21 	  18 	  21 	  ; 

 param: 	 CONTRACTPOOLS: 	 duration  :=
 		 pl1 		 5
 		 pl2 		 8
 		 pl3 		 5
 		 pl4 		 5
 		 pl5 		 5
 		 pl6 		 2 ; 

 param:    capacity := 
 pl1 		 85
 pl2 		 70
 pl3 		 92
 pl4 		 92
 pl5 		 92
 pl6 		 105
 pl7 		 212
 pl8 		 137
 pl9 		 160
 pl10 		 212
 f1 		 96
 f2 		 234
 f3 		 201
 f4 		 201
 f5 		 300
 f6 		 120
 f7 		 153
 f8 		 120
 B1 		 70
 B2 		 70
 B3 		 79
 B4 		 90
 B5 		 95 ; 

 param 		 speclevel:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 f1 		 0.42 	 0.57 	 0.71 	 0.40 	 
 f2 		 0.74 	 0.49 	 0.57 	 0.20 	 
 f3 		 0.38 	 0.71 	 0.63 	 0.29 	 
 f4 		 0.27 	 0.64 	 0.62 	 0.36 	 
 f5 		 0.33 	 0.26 	 0.32 	 0.57 	 
 f6 		 0.27 	 0.71 	 0.28 	 0.66 	 
 f7 		 0.25 	 0.34 	 0.45 	 0.49 	 
 f8 		 0.64 	 0.54 	 0.59 	 0.31 	  ; 

 param:   ARCS: 		 flowlbd 	 varcost  :=
  		 [f1,pl2] 		 5 	 9
  		 [f1,pl3] 		 7 	 16
  		 [f1,pl4] 		 5 	 15
  		 [f2,pl1] 		 8 	 17
  		 [f2,pl2] 		 8 	 13
  		 [f2,pl4] 		 5 	 11
  		 [f2,pl5] 		 6 	 12
  		 [f2,pl6] 		 8 	 17
  		 [f3,pl1] 		 8 	 17
  		 [f3,pl2] 		 8 	 10
  		 [f3,pl4] 		 9 	 17
  		 [f3,pl5] 		 7 	 13
  		 [f3,pl6] 		 5 	 11
  		 [f4,pl2] 		 5 	 11
  		 [f4,pl3] 		 8 	 13
  		 [f4,pl4] 		 9 	 11
  		 [f4,pl5] 		 5 	 10
  		 [f4,pl6] 		 9 	 16
  		 [f5,pl2] 		 9 	 12
  		 [f5,pl3] 		 6 	 9
  		 [f5,pl4] 		 6 	 9
  		 [f6,pl2] 		 5 	 17
  		 [f6,pl3] 		 6 	 12
  		 [f6,pl4] 		 5 	 10
  		 [f6,pl5] 		 5 	 16
  		 [f7,pl2] 		 6 	 13
  		 [f7,pl3] 		 5 	 10
  		 [f7,pl4] 		 6 	 9
  		 [f7,pl6] 		 5 	 14
  		 [f8,pl1] 		 6 	 15
  		 [f8,pl2] 		 6 	 14
  		 [f8,pl3] 		 6 	 9
  		 [f8,pl5] 		 9 	 12
 		 [pl1,pl8] 		 5 	 7
 		 [pl2,pl10] 		 3 	 6
 		 [pl3,pl8] 		 2 	 9
 		 [pl3,pl10] 		 3 	 5
 		 [pl4,pl7] 		 2 	 6
 		 [pl4,pl8] 		 4 	 6
 		 [pl4,pl9] 		 3 	 7
 		 [pl4,pl10] 		 3 	 10
 		 [pl5,pl7] 		 3 	 6
 		 [pl5,pl8] 		 3 	 9
 		 [pl5,pl9] 		 3 	 11
 		 [pl6,pl7] 		 5 	 5
 		 [pl6,pl8] 		 5 	 9
  		 [pl3,B1] 		 7 	 16
  		 [pl3,B5] 		 5 	 10
  		 [pl4,B3] 		 9 	 10
  		 [pl5,B4] 		 8 	 11
  		 [pl6,B3] 		 9 	 11
  		 [pl7,B1] 		 7 	 13
  		 [pl7,B2] 		 6 	 16
  		 [pl7,B4] 		 9 	 14
  		 [pl7,B5] 		 5 	 12
  		 [pl8,B1] 		 8 	 10
  		 [pl8,B2] 		 7 	 15
  		 [pl8,B5] 		 5 	 16
  		 [pl9,B1] 		 9 	 17
  		 [pl9,B5] 		 6 	 17
  		 [pl10,B3] 		 9 	 11
  		 [pl10,B4] 		 8 	 12 ; 

 param 		 minspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.28 	 0.31 	 0.35 	 0.26 	 
 B2 		 0.29 	 0.36 	 0.35 	 0.24 	 
 B3 		 0.29 	 0.41 	 0.42 	 0.41 	 
 B4 		 0.40 	 0.46 	 0.45 	 0.28 	 
 B5 		 0.32 	 0.35 	 0.42 	 0.26 	  ; 

 param 		 maxspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.69 	 0.67 	 0.70 	 0.65 	 
 B2 		 0.64 	 0.69 	 0.68 	 0.61 	 
 B3 		 0.45 	 0.57 	 0.58 	 0.55 	 
 B4 		 0.59 	 0.62 	 0.59 	 0.45 	 
 B5 		 0.67 	 0.59 	 0.63 	 0.52 	  ; 
