data;

 param time := 15 ;

 param netTime := 10 ;

 param Warmup := 2 ;

 set SPECS := sp1  sp2  sp3  sp4   ; 

 set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8   ; 

 param:    POOLS:   fixcost  :=
 	 pl1 	 146
 	 pl2 	 126
 	 pl3 	 139
 	 pl4 	 138
 	 pl5 	 130
 	 pl6 	 149
 	 pl7 	 125
 	 pl8 	 114
 	 pl9 	 145
 	 pl10 	 120 ; 

 param:   BLENDS:   revenue   initialinv  :=
  	 B1  	  45 		 44
  	 B2  	  49 		 37
  	 B3  	  41 		 41
  	 B4  	  42 		 38
  	 B5  	  41 		 42 ; 

 param 			 prodrate: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 f1 		 56 	  35 	  59 	  43 	  35 	  34 	  28 	  38 	  36 	  32 	  33 	  36 	  40 	  32 	  30 	 
 f2 		 51 	  53 	  39 	  55 	  34 	  39 	  36 	  28 	  37 	  28 	  42 	  44 	  38 	  29 	  28 	 
 f3 		 46 	  59 	  39 	  40 	  43 	  44 	  33 	  30 	  37 	  37 	  30 	  29 	  30 	  38 	  29 	 
 f4 		 43 	  40 	  36 	  41 	  30 	  43 	  34 	  28 	  34 	  32 	  41 	  39 	  34 	  31 	  39 	 
 f5 		 38 	  56 	  49 	  55 	  33 	  32 	  29 	  43 	  29 	  34 	  42 	  43 	  40 	  42 	  34 	 
 f6 		 56 	  53 	  54 	  44 	  41 	  37 	  28 	  30 	  34 	  41 	  38 	  28 	  37 	  32 	  37 	 
 f7 		 36 	  40 	  50 	  51 	  38 	  36 	  33 	  39 	  30 	  40 	  33 	  31 	  41 	  32 	  31 	 
 f8 		 41 	  46 	  57 	  50 	  37 	  39 	  33 	  28 	  44 	  33 	  28 	  36 	  28 	  35 	  35 	  ; 

 param 		 demand: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 B1 		 20 	  24 	  19 	  21 	  21 	  21 	  21 	  16 	  19 	  17 	  18 	  17 	  20 	  15 	  15 	 
 B2 		 16 	  21 	  24 	  17 	  16 	  16 	  16 	  16 	  18 	  18 	  21 	  20 	  15 	  20 	  20 	 
 B3 		 22 	  19 	  21 	  17 	  18 	  17 	  15 	  15 	  15 	  21 	  19 	  20 	  18 	  20 	  18 	 
 B4 		 20 	  18 	  20 	  19 	  16 	  17 	  21 	  19 	  19 	  17 	  15 	  20 	  19 	  19 	  19 	 
 B5 		 19 	  23 	  18 	  23 	  21 	  21 	  18 	  17 	  15 	  18 	  18 	  16 	  20 	  21 	  18 	  ; 

 param: 	 CONTRACTPOOLS: 	 duration  :=
 		 pl1 		 2
 		 pl2 		 5
 		 pl3 		 5
 		 pl4 		 2
 		 pl5 		 5 ; 

 param:    capacity := 
 pl1 		 70
 pl2 		 105
 pl3 		 105
 pl4 		 105
 pl5 		 85
 pl6 		 212
 pl7 		 137
 pl8 		 150
 pl9 		 182
 pl10 		 182
 f1 		 96
 f2 		 147
 f3 		 153
 f4 		 147
 f5 		 234
 f6 		 300
 f7 		 300
 f8 		 168
 B1 		 64
 B2 		 73
 B3 		 64
 B4 		 70
 B5 		 90 ; 

 param 		 speclevel:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 f1 		 0.40 	 0.47 	 0.44 	 0.71 	 
 f2 		 0.22 	 0.65 	 0.63 	 0.72 	 
 f3 		 0.66 	 0.34 	 0.20 	 0.61 	 
 f4 		 0.52 	 0.60 	 0.23 	 0.28 	 
 f5 		 0.37 	 0.62 	 0.27 	 0.30 	 
 f6 		 0.47 	 0.23 	 0.66 	 0.41 	 
 f7 		 0.46 	 0.69 	 0.65 	 0.48 	 
 f8 		 0.32 	 0.68 	 0.73 	 0.29 	  ; 

 param:   ARCS: 		 flowlbd 	 varcost  :=
  		 [f1,pl1] 		 7 	 14
  		 [f1,pl3] 		 9 	 14
  		 [f1,pl5] 		 8 	 11
  		 [f2,pl1] 		 8 	 10
  		 [f2,pl4] 		 8 	 9
  		 [f2,pl5] 		 8 	 16
  		 [f3,pl1] 		 9 	 10
  		 [f3,pl3] 		 9 	 12
  		 [f3,pl4] 		 6 	 14
  		 [f3,pl5] 		 9 	 17
  		 [f4,pl1] 		 7 	 13
  		 [f4,pl2] 		 5 	 17
  		 [f4,pl3] 		 6 	 17
  		 [f4,pl4] 		 9 	 10
  		 [f4,pl5] 		 6 	 15
  		 [f5,pl2] 		 8 	 13
  		 [f5,pl4] 		 7 	 15
  		 [f5,pl5] 		 8 	 16
  		 [f6,pl2] 		 6 	 9
  		 [f6,pl3] 		 8 	 9
  		 [f6,pl4] 		 5 	 10
  		 [f7,pl1] 		 5 	 11
  		 [f7,pl4] 		 6 	 11
  		 [f8,pl3] 		 7 	 9
  		 [f8,pl4] 		 5 	 9
  		 [f8,pl5] 		 5 	 12
 		 [pl1,pl6] 		 3 	 9
 		 [pl1,pl7] 		 5 	 9
 		 [pl1,pl8] 		 4 	 11
 		 [pl2,pl6] 		 4 	 5
 		 [pl2,pl7] 		 3 	 10
 		 [pl2,pl8] 		 3 	 11
 		 [pl2,pl9] 		 2 	 6
 		 [pl3,pl7] 		 4 	 6
 		 [pl3,pl9] 		 4 	 6
 		 [pl3,pl10] 		 5 	 10
 		 [pl4,pl6] 		 5 	 5
 		 [pl4,pl7] 		 4 	 11
 		 [pl5,pl6] 		 3 	 8
 		 [pl5,pl7] 		 2 	 9
 		 [pl5,pl8] 		 2 	 9
 		 [pl5,pl9] 		 2 	 8
 		 [pl5,pl10] 		 5 	 10
  		 [pl4,B2] 		 5 	 10
  		 [pl6,B1] 		 9 	 14
  		 [pl6,B2] 		 7 	 11
  		 [pl6,B3] 		 5 	 13
  		 [pl6,B4] 		 6 	 13
  		 [pl6,B5] 		 7 	 13
  		 [pl7,B1] 		 8 	 13
  		 [pl7,B2] 		 6 	 14
  		 [pl7,B3] 		 9 	 16
  		 [pl7,B4] 		 5 	 11
  		 [pl7,B5] 		 6 	 11
  		 [pl8,B1] 		 6 	 10
  		 [pl8,B2] 		 8 	 15
  		 [pl8,B3] 		 5 	 10
  		 [pl8,B4] 		 6 	 9
  		 [pl8,B5] 		 9 	 11
  		 [pl9,B1] 		 6 	 11
  		 [pl9,B2] 		 9 	 10
  		 [pl9,B4] 		 9 	 11
  		 [pl9,B5] 		 5 	 15
  		 [pl10,B1] 		 8 	 11
  		 [pl10,B2] 		 8 	 14
  		 [pl10,B3] 		 6 	 11
  		 [pl10,B4] 		 6 	 10
  		 [pl10,B5] 		 6 	 9 ; 

 param 		 minspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.26 	 0.29 	 0.27 	 0.31 	 
 B2 		 0.25 	 0.36 	 0.25 	 0.31 	 
 B3 		 0.32 	 0.37 	 0.35 	 0.43 	 
 B4 		 0.32 	 0.35 	 0.29 	 0.36 	 
 B5 		 0.33 	 0.33 	 0.28 	 0.40 	  ; 

 param 		 maxspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.63 	 0.65 	 0.72 	 0.72 	 
 B2 		 0.60 	 0.69 	 0.70 	 0.69 	 
 B3 		 0.48 	 0.61 	 0.59 	 0.71 	 
 B4 		 0.61 	 0.58 	 0.57 	 0.71 	 
 B5 		 0.60 	 0.61 	 0.60 	 0.60 	  ; 
