data;

 param time := 15 ;

 param netTime := 10 ;

 param Warmup := 2 ;

 set SPECS := sp1  sp2  sp3  sp4   ; 

 set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8   ; 

 param:    POOLS:   fixcost  :=
 	 pl1 	 120
 	 pl2 	 127
 	 pl3 	 128
 	 pl4 	 119
 	 pl5 	 113
 	 pl6 	 134
 	 pl7 	 144
 	 pl8 	 144
 	 pl9 	 137
 	 pl10 	 128 ; 

 param:   BLENDS:   revenue   initialinv  :=
  	 B1  	  43 		 43
  	 B2  	  42 		 28
  	 B3  	  38 		 31
  	 B4  	  41 		 34
  	 B5  	  42 		 43 ; 

 param 			 prodrate: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 f1 		 37 	  41 	  59 	  44 	  35 	  28 	  31 	  34 	  33 	  22 	  24 	  25 	  28 	  22 	  30 	 
 f2 		 37 	  48 	  50 	  44 	  39 	  32 	  35 	  27 	  23 	  27 	  34 	  22 	  30 	  34 	  35 	 
 f3 		 39 	  43 	  53 	  57 	  34 	  23 	  29 	  25 	  22 	  37 	  20 	  27 	  28 	  37 	  30 	 
 f4 		 49 	  59 	  41 	  43 	  36 	  27 	  34 	  20 	  24 	  36 	  32 	  34 	  35 	  34 	  20 	 
 f5 		 47 	  50 	  48 	  51 	  29 	  28 	  38 	  25 	  35 	  33 	  22 	  39 	  37 	  32 	  26 	 
 f6 		 50 	  50 	  58 	  43 	  30 	  30 	  26 	  37 	  26 	  36 	  38 	  38 	  25 	  38 	  22 	 
 f7 		 53 	  40 	  41 	  40 	  31 	  22 	  34 	  29 	  27 	  28 	  33 	  37 	  23 	  24 	  25 	 
 f8 		 43 	  38 	  59 	  53 	  36 	  38 	  37 	  29 	  38 	  35 	  21 	  21 	  33 	  36 	  36 	  ; 

 param 		 demand: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 B1 		 14 	  29 	  11 	  11 	  29 	  26 	  28 	  33 	  37 	  37 	  28 	  25 	  30 	  29 	  37 	 
 B2 		 8 	  20 	  25 	  18 	  34 	  31 	  31 	  32 	  25 	  26 	  37 	  36 	  27 	  25 	  30 	 
 B3 		 8 	  23 	  10 	  20 	  30 	  29 	  25 	  37 	  26 	  32 	  29 	  35 	  35 	  34 	  38 	 
 B4 		 24 	  10 	  22 	  27 	  39 	  29 	  36 	  37 	  39 	  31 	  37 	  29 	  29 	  26 	  26 	 
 B5 		 19 	  24 	  12 	  30 	  27 	  31 	  31 	  35 	  32 	  27 	  32 	  39 	  25 	  31 	  37 	  ; 

 param: 	 CONTRACTPOOLS: 	 duration  :=
 		 pl1 		 2
 		 pl2 		 8
 		 pl3 		 2
 		 pl4 		 5
 		 pl5 		 8 ; 

 param:    capacity := 
 pl1 		 85
 pl2 		 70
 pl3 		 70
 pl4 		 105
 pl5 		 105
 pl6 		 200
 pl7 		 170
 pl8 		 212
 pl9 		 205
 pl10 		 125
 f1 		 201
 f2 		 147
 f3 		 168
 f4 		 201
 f5 		 201
 f6 		 168
 f7 		 300
 f8 		 147
 B1 		 90
 B2 		 70
 B3 		 79
 B4 		 82
 B5 		 64 ; 

 param 		 speclevel:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 f1 		 0.20 	 0.71 	 0.35 	 0.28 	 
 f2 		 0.38 	 0.65 	 0.61 	 0.56 	 
 f3 		 0.23 	 0.25 	 0.45 	 0.37 	 
 f4 		 0.37 	 0.71 	 0.51 	 0.44 	 
 f5 		 0.40 	 0.48 	 0.45 	 0.22 	 
 f6 		 0.35 	 0.51 	 0.74 	 0.56 	 
 f7 		 0.71 	 0.30 	 0.22 	 0.65 	 
 f8 		 0.60 	 0.50 	 0.70 	 0.66 	  ; 

 param:   ARCS: 		 flowlbd 	 varcost  :=
  		 [f1,pl1] 		 9 	 13
  		 [f1,pl2] 		 8 	 10
  		 [f1,pl3] 		 6 	 9
  		 [f1,pl4] 		 9 	 14
  		 [f2,pl2] 		 5 	 14
  		 [f3,pl5] 		 8 	 17
  		 [f4,pl1] 		 8 	 13
  		 [f4,pl3] 		 7 	 15
  		 [f4,pl5] 		 5 	 12
  		 [f5,pl3] 		 9 	 14
  		 [f5,pl4] 		 6 	 14
  		 [f5,pl5] 		 9 	 12
  		 [f6,pl2] 		 5 	 17
  		 [f6,pl4] 		 5 	 13
  		 [f6,pl5] 		 8 	 9
  		 [f7,pl1] 		 5 	 16
  		 [f7,pl3] 		 8 	 10
  		 [f7,pl4] 		 9 	 15
  		 [f7,pl5] 		 5 	 11
  		 [f8,pl1] 		 6 	 14
  		 [f8,pl2] 		 6 	 17
  		 [f8,pl4] 		 7 	 10
 		 [pl1,pl7] 		 2 	 9
 		 [pl1,pl8] 		 3 	 11
 		 [pl1,pl9] 		 2 	 8
 		 [pl1,pl10] 		 4 	 7
 		 [pl2,pl6] 		 3 	 9
 		 [pl2,pl7] 		 3 	 7
 		 [pl2,pl8] 		 2 	 9
 		 [pl2,pl9] 		 5 	 9
 		 [pl3,pl6] 		 2 	 7
 		 [pl3,pl7] 		 3 	 5
 		 [pl4,pl6] 		 5 	 6
 		 [pl4,pl7] 		 2 	 7
 		 [pl4,pl8] 		 3 	 8
 		 [pl4,pl9] 		 3 	 7
 		 [pl4,pl10] 		 4 	 9
 		 [pl5,pl7] 		 2 	 9
 		 [pl5,pl8] 		 3 	 10
 		 [pl5,pl9] 		 3 	 6
 		 [pl5,pl10] 		 2 	 5
  		 [pl2,B3] 		 7 	 17
  		 [pl3,B3] 		 6 	 16
  		 [pl6,B2] 		 6 	 13
  		 [pl6,B3] 		 8 	 10
  		 [pl6,B5] 		 5 	 10
  		 [pl7,B1] 		 6 	 17
  		 [pl7,B2] 		 5 	 16
  		 [pl8,B3] 		 6 	 13
  		 [pl9,B2] 		 6 	 16
  		 [pl9,B5] 		 6 	 10
  		 [pl10,B2] 		 9 	 12
  		 [pl10,B3] 		 8 	 12
  		 [pl10,B4] 		 6 	 9 ; 

 param 		 minspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.22 	 0.34 	 0.29 	 0.26 	 
 B2 		 0.23 	 0.28 	 0.30 	 0.26 	 
 B3 		 0.30 	 0.41 	 0.29 	 0.33 	 
 B4 		 0.25 	 0.30 	 0.41 	 0.33 	 
 B5 		 0.25 	 0.38 	 0.37 	 0.31 	  ; 

 param 		 maxspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.67 	 0.69 	 0.73 	 0.65 	 
 B2 		 0.64 	 0.70 	 0.73 	 0.64 	 
 B3 		 0.55 	 0.67 	 0.69 	 0.60 	 
 B4 		 0.50 	 0.67 	 0.64 	 0.54 	 
 B5 		 0.61 	 0.69 	 0.72 	 0.64 	  ; 
