data;

 param time := 10 ;

 param netTime := 6 ;

 param Warmup := 2 ;

 set SPECS := sp1  sp2  sp3  sp4   ; 

 set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8   ; 

 param:    POOLS:   fixcost  :=
 	 pl1 	 133
 	 pl2 	 114
 	 pl3 	 128
 	 pl4 	 130
 	 pl5 	 120
 	 pl6 	 138
 	 pl7 	 112
 	 pl8 	 115
 	 pl9 	 138
 	 pl10 	 145 ; 

 param:   BLENDS:   revenue   initialinv  :=
  	 B1  	  47 		 27
  	 B2  	  47 		 27
  	 B3  	  45 		 26
  	 B4  	  48 		 37
  	 B5  	  46 		 27 ; 

 param 			 prodrate: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	  	 := 
 f1 		 28 	  49 	  19 	  23 	  10 	  20 	  17 	  26 	  13 	  23 	 
 f2 		 25 	  40 	  13 	  11 	  22 	  23 	  11 	  25 	  17 	  27 	 
 f3 		 33 	  29 	  24 	  23 	  25 	  21 	  12 	  29 	  12 	  13 	 
 f4 		 26 	  38 	  25 	  26 	  10 	  13 	  12 	  23 	  24 	  20 	 
 f5 		 46 	  38 	  22 	  21 	  19 	  10 	  11 	  27 	  28 	  26 	 
 f6 		 36 	  39 	  23 	  14 	  13 	  15 	  18 	  13 	  27 	  25 	 
 f7 		 32 	  30 	  24 	  15 	  28 	  29 	  20 	  19 	  29 	  11 	 
 f8 		 45 	  39 	  24 	  15 	  28 	  20 	  11 	  11 	  26 	  17 	  ; 

 param 		 demand: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	  	 := 
 B1 		 8 	  19 	  22 	  23 	  21 	  29 	  24 	  21 	  23 	  21 	 
 B2 		 13 	  14 	  26 	  27 	  21 	  26 	  23 	  21 	  26 	  19 	 
 B3 		 12 	  14 	  25 	  18 	  28 	  19 	  22 	  24 	  24 	  24 	 
 B4 		 19 	  18 	  25 	  24 	  23 	  25 	  29 	  22 	  27 	  29 	 
 B5 		 13 	  14 	  20 	  28 	  24 	  22 	  25 	  27 	  19 	  22 	  ; 

 param: 	 CONTRACTPOOLS: 	 duration  :=
 		 pl1 		 8
 		 pl2 		 5
 		 pl3 		 2
 		 pl4 		 8
 		 pl5 		 5
 		 pl6 		 8
 		 pl7 		 8 ; 

 param:    capacity := 
 pl1 		 55
 pl2 		 51
 pl3 		 63
 pl4 		 63
 pl5 		 51
 pl6 		 51
 pl7 		 42
 pl8 		 102
 pl9 		 102
 pl10 		 127
 f1 		 120
 f2 		 96
 f3 		 96
 f4 		 96
 f5 		 201
 f6 		 96
 f7 		 153
 f8 		 96
 B1 		 95
 B2 		 90
 B3 		 90
 B4 		 82
 B5 		 79 ; 

 param 		 speclevel:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 f1 		 0.47 	 0.30 	 0.69 	 0.43 	 
 f2 		 0.60 	 0.35 	 0.69 	 0.68 	 
 f3 		 0.53 	 0.39 	 0.54 	 0.49 	 
 f4 		 0.61 	 0.54 	 0.69 	 0.56 	 
 f5 		 0.63 	 0.39 	 0.70 	 0.49 	 
 f6 		 0.64 	 0.54 	 0.26 	 0.39 	 
 f7 		 0.30 	 0.29 	 0.25 	 0.21 	 
 f8 		 0.23 	 0.46 	 0.43 	 0.30 	  ; 

 param:   ARCS: 		 flowlbd 	 varcost  :=
  		 [f1,pl1] 		 7 	 12
  		 [f1,pl2] 		 6 	 11
  		 [f1,pl4] 		 8 	 17
  		 [f1,pl5] 		 5 	 16
  		 [f1,pl6] 		 8 	 9
  		 [f2,pl1] 		 8 	 13
  		 [f2,pl4] 		 6 	 9
  		 [f2,pl5] 		 5 	 13
  		 [f2,pl6] 		 5 	 9
  		 [f3,pl2] 		 6 	 9
  		 [f3,pl5] 		 7 	 12
  		 [f3,pl6] 		 8 	 13
  		 [f4,pl2] 		 6 	 15
  		 [f4,pl4] 		 8 	 16
  		 [f4,pl6] 		 6 	 13
  		 [f4,pl7] 		 9 	 15
  		 [f5,pl1] 		 5 	 16
  		 [f5,pl2] 		 9 	 11
  		 [f5,pl5] 		 8 	 14
  		 [f5,pl7] 		 5 	 10
  		 [f6,pl3] 		 8 	 15
  		 [f6,pl4] 		 5 	 17
  		 [f6,pl6] 		 9 	 9
  		 [f6,pl7] 		 5 	 14
  		 [f7,pl3] 		 9 	 10
  		 [f7,pl5] 		 7 	 17
  		 [f7,pl6] 		 7 	 12
  		 [f7,pl7] 		 6 	 13
  		 [f8,pl1] 		 9 	 13
  		 [f8,pl3] 		 5 	 11
  		 [f8,pl4] 		 6 	 10
  		 [f8,pl5] 		 5 	 11
  		 [f8,pl6] 		 5 	 10
 		 [pl1,pl9] 		 5 	 10
 		 [pl2,pl8] 		 2 	 9
 		 [pl2,pl9] 		 3 	 10
 		 [pl2,pl10] 		 4 	 10
 		 [pl3,pl8] 		 2 	 6
 		 [pl3,pl9] 		 4 	 5
 		 [pl3,pl10] 		 3 	 6
 		 [pl4,pl8] 		 4 	 8
 		 [pl4,pl9] 		 5 	 9
 		 [pl5,pl8] 		 4 	 8
 		 [pl6,pl9] 		 5 	 11
 		 [pl6,pl10] 		 4 	 7
 		 [pl7,pl9] 		 5 	 8
 		 [pl7,pl10] 		 2 	 6
  		 [pl4,B5] 		 7 	 9
  		 [pl8,B1] 		 8 	 14
  		 [pl8,B2] 		 8 	 10
  		 [pl8,B3] 		 9 	 17
  		 [pl8,B4] 		 7 	 9
  		 [pl8,B5] 		 6 	 16
  		 [pl9,B1] 		 6 	 14
  		 [pl9,B5] 		 8 	 15
  		 [pl10,B1] 		 8 	 17
  		 [pl10,B2] 		 8 	 13
  		 [pl10,B4] 		 7 	 10
  		 [pl10,B5] 		 9 	 11 ; 

 param 		 minspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.28 	 0.32 	 0.32 	 0.26 	 
 B2 		 0.30 	 0.33 	 0.31 	 0.25 	 
 B3 		 0.36 	 0.35 	 0.42 	 0.37 	 
 B4 		 0.36 	 0.36 	 0.39 	 0.33 	 
 B5 		 0.33 	 0.34 	 0.43 	 0.35 	  ; 

 param 		 maxspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.64 	 0.52 	 0.69 	 0.67 	 
 B2 		 0.63 	 0.53 	 0.68 	 0.63 	 
 B3 		 0.51 	 0.44 	 0.59 	 0.54 	 
 B4 		 0.63 	 0.50 	 0.59 	 0.54 	 
 B5 		 0.58 	 0.45 	 0.67 	 0.63 	  ; 
