data;

 param time := 15 ;

 param netTime := 10 ;

 param Warmup := 2 ;

 set SPECS := sp1  sp2  sp3  sp4   ; 

 set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8   ; 

 param:    POOLS:   fixcost  :=
 	 pl1 	 146
 	 pl2 	 111
 	 pl3 	 134
 	 pl4 	 133
 	 pl5 	 114
 	 pl6 	 117
 	 pl7 	 133
 	 pl8 	 122
 	 pl9 	 118
 	 pl10 	 146 ; 

 param:   BLENDS:   revenue   initialinv  :=
  	 B1  	  37 		 30
  	 B2  	  43 		 35
  	 B3  	  38 		 34
  	 B4  	  39 		 33
  	 B5  	  39 		 36 ; 

 param 			 prodrate: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 f1 		 37 	  33 	  38 	  32 	  26 	  22 	  22 	  20 	  31 	  26 	  31 	  24 	  24 	  25 	  23 	 
 f2 		 36 	  37 	  34 	  35 	  25 	  26 	  24 	  24 	  23 	  29 	  21 	  34 	  30 	  34 	  31 	 
 f3 		 36 	  30 	  36 	  27 	  31 	  34 	  28 	  30 	  32 	  31 	  21 	  30 	  22 	  25 	  27 	 
 f4 		 35 	  36 	  31 	  30 	  23 	  31 	  34 	  32 	  22 	  28 	  22 	  28 	  24 	  22 	  28 	 
 f5 		 27 	  29 	  36 	  29 	  23 	  23 	  32 	  34 	  20 	  23 	  20 	  22 	  26 	  24 	  27 	 
 f6 		 26 	  30 	  29 	  35 	  20 	  25 	  23 	  25 	  20 	  21 	  26 	  27 	  29 	  32 	  31 	 
 f7 		 29 	  38 	  27 	  39 	  25 	  27 	  28 	  30 	  27 	  20 	  29 	  21 	  32 	  33 	  20 	 
 f8 		 39 	  26 	  26 	  38 	  30 	  32 	  23 	  21 	  23 	  25 	  24 	  20 	  32 	  34 	  28 	  ; 

 param 		 demand: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	 11 	 12 	 13 	 14 	 15 	  	 := 
 B1 		 18 	  12 	  18 	  15 	  17 	  17 	  20 	  16 	  22 	  20 	  21 	  18 	  22 	  22 	  17 	 
 B2 		 21 	  14 	  19 	  14 	  21 	  23 	  29 	  26 	  26 	  19 	  15 	  18 	  22 	  26 	  15 	 
 B3 		 18 	  16 	  13 	  16 	  16 	  28 	  28 	  28 	  18 	  21 	  16 	  24 	  20 	  15 	  26 	 
 B4 		 13 	  20 	  21 	  17 	  15 	  20 	  18 	  20 	  15 	  15 	  25 	  21 	  25 	  21 	  26 	 
 B5 		 15 	  21 	  17 	  21 	  17 	  16 	  18 	  29 	  28 	  27 	  22 	  19 	  21 	  17 	  22 	  ; 

 param: 	 CONTRACTPOOLS: 	 duration  :=
 		 pl1 		 8
 		 pl2 		 2
 		 pl3 		 8
 		 pl4 		 5 ; 

 param:    capacity := 
 pl1 		 70
 pl2 		 92
 pl3 		 105
 pl4 		 85
 pl5 		 182
 pl6 		 137
 pl7 		 187
 pl8 		 150
 pl9 		 187
 pl10 		 137
 f1 		 234
 f2 		 300
 f3 		 153
 f4 		 147
 f5 		 201
 f6 		 201
 f7 		 234
 f8 		 120
 B1 		 90
 B2 		 82
 B3 		 70
 B4 		 95
 B5 		 82 ; 

 param 		 speclevel:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 f1 		 0.69 	 0.43 	 0.61 	 0.21 	 
 f2 		 0.27 	 0.60 	 0.57 	 0.55 	 
 f3 		 0.32 	 0.70 	 0.41 	 0.71 	 
 f4 		 0.55 	 0.27 	 0.71 	 0.28 	 
 f5 		 0.43 	 0.66 	 0.34 	 0.67 	 
 f6 		 0.41 	 0.30 	 0.59 	 0.51 	 
 f7 		 0.66 	 0.40 	 0.74 	 0.64 	 
 f8 		 0.62 	 0.43 	 0.65 	 0.39 	  ; 

 param:   ARCS: 		 flowlbd 	 varcost  :=
  		 [f1,pl2] 		 6 	 12
  		 [f1,pl4] 		 8 	 12
  		 [f2,pl1] 		 9 	 10
  		 [f2,pl2] 		 6 	 12
  		 [f2,pl3] 		 8 	 13
  		 [f3,pl1] 		 8 	 11
  		 [f3,pl2] 		 6 	 13
  		 [f3,pl4] 		 6 	 16
  		 [f4,pl2] 		 9 	 15
  		 [f5,pl1] 		 9 	 10
  		 [f5,pl2] 		 5 	 10
  		 [f5,pl4] 		 5 	 16
  		 [f6,pl1] 		 7 	 13
  		 [f6,pl3] 		 6 	 9
  		 [f7,pl2] 		 8 	 16
  		 [f7,pl3] 		 6 	 13
  		 [f7,pl4] 		 6 	 10
  		 [f8,pl4] 		 9 	 16
 		 [pl1,pl5] 		 2 	 8
 		 [pl1,pl6] 		 5 	 8
 		 [pl1,pl7] 		 4 	 8
 		 [pl1,pl9] 		 2 	 10
 		 [pl1,pl10] 		 2 	 9
 		 [pl2,pl5] 		 4 	 5
 		 [pl2,pl7] 		 2 	 11
 		 [pl2,pl8] 		 5 	 6
 		 [pl2,pl9] 		 4 	 7
 		 [pl3,pl5] 		 5 	 7
 		 [pl3,pl7] 		 4 	 10
 		 [pl3,pl8] 		 4 	 9
 		 [pl3,pl10] 		 3 	 11
 		 [pl4,pl5] 		 4 	 9
 		 [pl4,pl6] 		 3 	 9
 		 [pl4,pl9] 		 3 	 11
  		 [pl1,B2] 		 7 	 17
  		 [pl2,B1] 		 8 	 13
  		 [pl2,B5] 		 7 	 9
  		 [pl4,B2] 		 5 	 15
  		 [pl4,B4] 		 5 	 16
  		 [pl5,B2] 		 5 	 13
  		 [pl6,B1] 		 5 	 14
  		 [pl6,B3] 		 6 	 15
  		 [pl6,B4] 		 9 	 14
  		 [pl7,B3] 		 6 	 13
  		 [pl7,B4] 		 7 	 10
  		 [pl8,B1] 		 5 	 17
  		 [pl8,B4] 		 5 	 13
  		 [pl9,B2] 		 8 	 10
  		 [pl9,B3] 		 6 	 16
  		 [pl9,B4] 		 7 	 9
  		 [pl9,B5] 		 5 	 15
  		 [pl10,B1] 		 7 	 16
  		 [pl10,B2] 		 6 	 12
  		 [pl10,B3] 		 5 	 16
  		 [pl10,B4] 		 8 	 15 ; 

 param 		 minspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.31 	 0.27 	 0.35 	 0.23 	 
 B2 		 0.29 	 0.32 	 0.36 	 0.22 	 
 B3 		 0.29 	 0.42 	 0.40 	 0.50 	 
 B4 		 0.48 	 0.36 	 0.53 	 0.25 	 
 B5 		 0.38 	 0.27 	 0.37 	 0.25 	  ; 

 param 		 maxspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.67 	 0.68 	 0.74 	 0.70 	 
 B2 		 0.68 	 0.70 	 0.73 	 0.71 	 
 B3 		 0.46 	 0.69 	 0.58 	 0.69 	 
 B4 		 0.67 	 0.51 	 0.71 	 0.60 	 
 B5 		 0.62 	 0.64 	 0.72 	 0.66 	  ; 
