data;

 param time := 10 ;

 param netTime := 6 ;

 param Warmup := 2 ;

 set SPECS := sp1  sp2  sp3  sp4   ; 

 set INPUTS := f1  f2  f3  f4  f5  f6  f7  f8   ; 

 param:    POOLS:   fixcost  :=
 	 pl1 	 112
 	 pl2 	 127
 	 pl3 	 146
 	 pl4 	 122
 	 pl5 	 128
 	 pl6 	 149
 	 pl7 	 149
 	 pl8 	 136
 	 pl9 	 149
 	 pl10 	 139 ; 

 param:   BLENDS:   revenue   initialinv  :=
  	 B1  	  41 		 30
  	 B2  	  39 		 31
  	 B3  	  46 		 30
  	 B4  	  47 		 30
  	 B5  	  45 		 23 ; 

 param 			 prodrate: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	  	 := 
 f1 		 32 	  49 	  18 	  11 	  10 	  12 	  14 	  15 	  25 	  24 	 
 f2 		 42 	  48 	  20 	  16 	  29 	  12 	  19 	  26 	  12 	  29 	 
 f3 		 28 	  25 	  15 	  20 	  20 	  24 	  24 	  14 	  11 	  25 	 
 f4 		 26 	  47 	  11 	  13 	  18 	  11 	  21 	  21 	  23 	  17 	 
 f5 		 48 	  28 	  18 	  22 	  18 	  29 	  26 	  11 	  26 	  18 	 
 f6 		 25 	  31 	  24 	  22 	  21 	  21 	  16 	  15 	  19 	  16 	 
 f7 		 39 	  33 	  19 	  28 	  28 	  18 	  28 	  14 	  11 	  13 	 
 f8 		 29 	  49 	  26 	  21 	  23 	  26 	  22 	  10 	  15 	  22 	  ; 

 param 		 demand: 
		1 	 2 	 3 	 4 	 5 	 6 	 7 	 8 	 9 	 10 	  	 := 
 B1 		 13 	  17 	  23 	  23 	  22 	  21 	  24 	  18 	  28 	  26 	 
 B2 		 18 	  13 	  29 	  26 	  28 	  22 	  29 	  23 	  18 	  22 	 
 B3 		 15 	  15 	  27 	  24 	  21 	  24 	  21 	  28 	  21 	  22 	 
 B4 		 9 	  21 	  26 	  20 	  28 	  28 	  19 	  29 	  19 	  23 	 
 B5 		 14 	  9 	  22 	  24 	  25 	  29 	  25 	  20 	  18 	  21 	  ; 

 param: 	 CONTRACTPOOLS: 	 duration  :=
 		 pl1 		 2
 		 pl2 		 5
 		 pl3 		 2
 		 pl4 		 5
 		 pl5 		 5
 		 pl6 		 8 ; 

 param:    capacity := 
 pl1 		 63
 pl2 		 55
 pl3 		 51
 pl4 		 55
 pl5 		 42
 pl6 		 51
 pl7 		 120
 pl8 		 127
 pl9 		 90
 pl10 		 82
 f1 		 168
 f2 		 201
 f3 		 147
 f4 		 96
 f5 		 201
 f6 		 168
 f7 		 153
 f8 		 153
 B1 		 90
 B2 		 79
 B3 		 73
 B4 		 82
 B5 		 79 ; 

 param 		 speclevel:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 f1 		 0.62 	 0.74 	 0.56 	 0.36 	 
 f2 		 0.27 	 0.60 	 0.65 	 0.67 	 
 f3 		 0.45 	 0.24 	 0.44 	 0.59 	 
 f4 		 0.68 	 0.67 	 0.20 	 0.24 	 
 f5 		 0.57 	 0.42 	 0.69 	 0.53 	 
 f6 		 0.27 	 0.46 	 0.22 	 0.45 	 
 f7 		 0.58 	 0.48 	 0.20 	 0.70 	 
 f8 		 0.66 	 0.62 	 0.47 	 0.47 	  ; 

 param:   ARCS: 		 flowlbd 	 varcost  :=
  		 [f1,pl1] 		 5 	 9
  		 [f1,pl2] 		 7 	 13
  		 [f1,pl3] 		 8 	 14
  		 [f1,pl4] 		 5 	 11
  		 [f1,pl5] 		 9 	 10
  		 [f2,pl5] 		 6 	 17
  		 [f3,pl2] 		 5 	 11
  		 [f3,pl3] 		 5 	 15
  		 [f3,pl6] 		 5 	 10
  		 [f4,pl1] 		 7 	 10
  		 [f4,pl2] 		 7 	 14
  		 [f4,pl3] 		 9 	 12
  		 [f4,pl4] 		 6 	 16
  		 [f4,pl5] 		 8 	 9
  		 [f4,pl6] 		 6 	 15
  		 [f5,pl1] 		 9 	 10
  		 [f5,pl2] 		 6 	 14
  		 [f5,pl3] 		 8 	 13
  		 [f5,pl4] 		 9 	 15
  		 [f5,pl6] 		 5 	 12
  		 [f6,pl2] 		 8 	 14
  		 [f6,pl3] 		 5 	 16
  		 [f6,pl6] 		 7 	 10
  		 [f7,pl1] 		 7 	 11
  		 [f7,pl2] 		 8 	 15
  		 [f7,pl3] 		 5 	 11
  		 [f7,pl4] 		 7 	 13
  		 [f7,pl6] 		 6 	 14
  		 [f8,pl1] 		 5 	 17
  		 [f8,pl2] 		 7 	 12
  		 [f8,pl4] 		 6 	 10
 		 [pl1,pl7] 		 3 	 8
 		 [pl1,pl10] 		 4 	 9
 		 [pl2,pl7] 		 2 	 8
 		 [pl2,pl8] 		 5 	 9
 		 [pl2,pl10] 		 3 	 5
 		 [pl3,pl7] 		 2 	 8
 		 [pl3,pl8] 		 4 	 5
 		 [pl3,pl9] 		 3 	 7
 		 [pl4,pl7] 		 2 	 8
 		 [pl4,pl8] 		 2 	 11
 		 [pl4,pl9] 		 4 	 8
 		 [pl4,pl10] 		 5 	 8
 		 [pl5,pl10] 		 5 	 10
 		 [pl6,pl7] 		 4 	 11
 		 [pl6,pl8] 		 4 	 11
 		 [pl6,pl9] 		 4 	 6
 		 [pl6,pl10] 		 5 	 5
  		 [pl1,B5] 		 7 	 14
  		 [pl2,B1] 		 7 	 9
  		 [pl4,B2] 		 6 	 14
  		 [pl7,B4] 		 7 	 10
  		 [pl7,B5] 		 7 	 15
  		 [pl8,B1] 		 7 	 13
  		 [pl8,B3] 		 6 	 12
  		 [pl8,B4] 		 8 	 15
  		 [pl9,B1] 		 6 	 10
  		 [pl9,B5] 		 8 	 10
  		 [pl10,B1] 		 9 	 9 ; 

 param 		 minspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.32 	 0.26 	 0.27 	 0.31 	 
 B2 		 0.59 	 0.49 	 0.28 	 0.27 	 
 B3 		 0.40 	 0.37 	 0.20 	 0.43 	 
 B4 		 0.41 	 0.38 	 0.24 	 0.40 	 
 B5 		 0.27 	 0.36 	 0.21 	 0.30 	  ; 

 param 		 maxspec:
 		sp1 	 sp2 	 sp3 	 sp4 	  := 
 B1 		 0.66 	 0.65 	 0.67 	 0.69 	 
 B2 		 0.67 	 0.73 	 0.66 	 0.65 	 
 B3 		 0.55 	 0.56 	 0.41 	 0.65 	 
 B4 		 0.59 	 0.60 	 0.43 	 0.59 	 
 B5 		 0.64 	 0.74 	 0.61 	 0.54 	  ; 
